,x,y
0,0.6515713911077818,3.523687008452116
1,0.25762745669066106,1.210559234873137
2,0.5325661495820573,1.671014399288478
3,0.18271637726098916,0.6626962455019101
4,-1.3433487852413866,-14.302416097754529
5,-0.6975884105200637,-9.29433526520637
6,-0.30337327524176794,-2.2249819276667693
7,-0.013313155739476843,-2.056060665424488
8,0.46128540130757273,1.608155701998637
9,1.0227522106639257,7.2820541883412835
10,-0.5083760018763182,-7.810441318050463
11,0.2799941192815625,1.8118883856412882
12,0.36979170363163993,2.9256508179120786
13,0.4469408909881443,2.381714559620948
14,0.8365887626912204,6.468317686500584
15,0.11977815024975358,-0.4052420506378418
16,-1.1890389553105902,-13.77997861458671
17,-0.9316515668398017,-12.359418823827895
18,-0.6156744599935613,-9.18466135168541
19,-0.9118803214946652,-10.647400529334927
20,-0.3195892774282819,-7.1427830623722475
21,-1.5794926298714485,-17.475979355113537
22,0.9879807812715728,5.467156473416074
23,0.16522518159514554,-0.800322997913774
24,-0.01015628793151717,-2.765929029183374
25,-1.0333864187784532,-11.84950343107659
26,2.0462492085335913,15.905945355156577
27,0.1412823591948698,0.634722500520863
28,0.12481217953005101,-0.9042085784814574
29,1.8362712969155162,13.471525173699613
30,1.304779187392315,8.648142011923255
31,0.15395027507284526,-0.9095651580857831
32,-0.9120831053680318,-10.6622933460666
33,1.7697064207486954,14.342497892994222
34,1.7373347972341286,12.698110948947996
35,-0.4462860311059025,-5.7928530921405255
36,0.13498730394883637,-1.0246613136979352
37,-0.714348000362572,-8.10093938388004
38,0.3379615753867696,2.0662191167220083
39,0.9066985186701041,6.489112256001438
40,0.028925301110788133,-1.4830871722413745
41,-0.7407874239440575,-9.532968392355839
42,2.0075947440253135,15.36860642732007
43,-0.8408358574131213,-9.458434736878829
44,-0.3904574670439574,-5.638442139255009
45,0.15387863687652187,-0.4675713065257652
46,-0.994199816685745,-12.518511565316345
47,-0.1129299787284214,-2.4926825600115747
48,-0.41826889084520985,-6.75093990094819
49,1.4454238628643805,10.004437983528465
50,-1.7280293465252898,-17.04223221037633
51,1.254575728690594,8.27900342423751
52,0.062465842647030416,-1.5843421827656365
53,-0.020095223903336967,-3.340125769259474
54,0.6181120625039794,4.1966135675222676
55,-0.8470283501177354,-9.825547556140618
56,0.09843004388072238,-1.2924288113659417
57,0.17274894003027064,-1.2763533485061984
58,-1.5115938357163095,-13.062506839664836
59,1.2885119691640528,10.309433636706524
60,0.02580431997972294,-1.076684478897299
61,-1.1949450064838263,-12.08931776649128
62,-1.0246622714853408,-11.565210227714688
63,-1.8567781480984156,-19.320180439839877
64,-0.8037639632602724,-8.792721007994958
65,-0.24487013504831331,-5.355189771508069
66,-1.0243033189193065,-9.951482523610313
67,-0.08388979580264114,-2.987394002875523
68,-1.4128152993059002,-14.615025173399504
69,0.11864707707190349,-0.6432959652825878
70,1.0697828100291598,6.100857955679306
71,0.1409585240189183,-0.22493336265714914
72,-0.5637079315017045,-8.48954600045996
73,0.47155007535070154,2.279244607574754
74,2.093377267616622,16.13011331550221
75,0.0180860104434743,-0.05247998079752669
76,0.2627741219748297,-1.2852819731554508
77,0.3940892966003527,2.5210544570421174
78,0.268409321361841,-0.1489947958083171
79,-0.526580108873796,-6.618769997453065
80,0.6592207208629084,4.021018624485682
81,1.170701351018472,8.499099641736615
82,-0.49367726684664337,-5.213525605561305
83,-0.41843126298563765,-6.614966433273716
84,-0.07981167244104939,-3.0322388696413207
85,1.2045212716321934,9.74149359373625
86,0.7687779440580945,4.8269845260738
87,-1.492276892407046,-15.660483405237146
88,0.043654445954229196,-1.3279319856044594
89,-1.070079523879674,-11.787056189763238
90,0.578445824678616,3.7828516312598355
91,0.637253378335802,3.588116807612783
92,0.906743247197472,6.459227221523925
93,-0.4986619883833932,-6.969568015556544
94,0.285114833191557,-0.8348621849818474
95,0.4442084500339324,1.891274187877814
96,0.8642301802159286,5.884397416801031
97,-0.030880555147079585,-1.4393088864260988
98,0.4098077540066114,1.2297938465124596
99,-0.17745723647308595,-2.9261653762995654
100,0.8175519897571447,5.383976380322757
101,-1.8583177654158096,-19.99441492732886
102,0.9230333395514726,6.603718163600394
103,0.7940385066610275,6.254867682269891
104,-0.26539238001959464,-4.139671038123538
105,-0.4986687782883648,-7.978212266079275
106,0.8240598467888725,4.560615457200537
107,1.144118682430354,7.3536439501766
108,-0.4785373708560243,-5.753202641301749
109,0.24441315184546084,1.785303047305432
110,-0.2767451617417495,-6.839153625890516
111,-1.268701813608686,-12.166366121719438
112,-0.4513897371791659,-5.162790345705705
113,0.26134400865911517,-0.27391121236564187
114,-1.6024661158866884,-16.93711925490151
115,0.683769554985356,3.34594027834118
116,-0.33395490044814996,-4.357491720123166
117,1.2109622720912803,9.187780270634867
118,1.2545900137813675,9.243797015448822
119,0.19907418231194252,-1.6606139052433913
120,-0.17880948488302867,-3.567534244776565
121,0.39769395062058177,0.9618015376174569
122,0.09234760253272185,-0.9192136395223843
123,-0.13878909406485213,-4.101589703629717
124,0.7737334544874428,5.327383402248129
125,1.2442297480048554,9.218031640825798
126,1.6677034982477643,14.888809182782179
127,0.3100161613434592,0.7111002872640434
128,1.5858620717012775,13.35064806705513
129,-1.645342916599544,-16.02616930230314
130,-0.3562584314166801,-5.537325227265178
131,-1.5091634902166524,-14.460034239901546
132,-2.1185410007437966,-21.246175110073832
133,-0.928805068562533,-9.51174581635197
134,0.2885308160464874,1.745506316361823
135,0.341821301516966,0.07177860118528301
136,0.05711930719844354,-0.8599199034168209
137,-0.8351968798107069,-9.027390903266854
138,-0.7250003553610699,-8.170510152943669
139,-0.944748445814414,-11.05459314937749
140,0.5011246751697751,3.275211486427072
141,0.2945268253210277,0.019168331032719532
142,-0.9354515949980503,-10.920704219651736
143,-0.8538056656107235,-10.029950939893252
144,-0.7994643031868913,-10.384943213893095
145,-0.04486014505558016,-3.130285543175944
146,-0.08470090683826707,-0.813090563041821
147,0.3415885553073321,1.2502501016477634
148,0.1495003305718687,-0.6699775521357891
149,0.22300905318626307,-0.2737269559837036
150,0.9728668770550313,6.21633524530938
151,0.347520265971229,0.2517710233128383
152,1.6938803519166172,13.239931645604955
153,0.2241393355483057,-1.2524740734123951
154,-0.40016068569037255,-6.164737939643356
155,0.10675097654599183,-0.665005263149848
156,-0.20838569677208194,-3.4572916474392246
157,0.976903746708963,6.028602475495721
158,1.091251102240695,9.360479708685478
159,-0.33463479342125924,-6.996924116328612
160,1.4922879764402428,10.390458303706577
161,0.6562088597680558,5.004026929603743
162,-0.8808207352445301,-10.878096819426034
163,-1.439650278018458,-14.991485641025404
164,1.0656557973313734,6.331012081990717
165,-1.5071645875338022,-15.451671470260107
166,-0.9772556000645634,-11.961390539889662
167,0.5497576362794588,1.6207157167117416
168,-0.8565308553721113,-10.240727605573014
169,0.6428653236129803,2.946479188831882
170,0.49331481912350816,3.8312651766295014
171,2.2020422386862277,17.468312974835815
172,0.4359049396285061,2.451952065798534
173,1.7973438512951996,15.998754790246853
174,-0.7065699776240064,-8.207068754968127
175,-0.946649189156607,-9.756492978840235
176,-0.16263717615772744,-5.1225796663997585
177,0.5342475622264379,4.094070092761637
178,0.9964107091798298,7.1321346990568895
179,0.20071767896085296,-0.24972071426465417
180,-1.86722960280184,-18.2841862475925
181,-0.9559579695606173,-8.809183604788009
182,-0.8930074850782305,-10.295602848105931
183,-0.1615275422340739,-3.4609078872038666
184,-0.5016185142610307,-5.9078429469634965
185,0.07881449242066993,-0.39670947255259126
186,1.1492586705007883,8.282825792829627
187,0.7917910895224148,2.583297176598839
188,-0.8061601419898998,-9.151585579746392
189,-0.0857455534316905,-2.3483472849122338
190,0.6352603224315095,0.6741654895724416
191,-0.03385232550611338,-2.479777323541103
192,-0.05147425334675294,-1.5161250433434965
193,-0.2055898073954938,-2.8450386652677992
194,0.6086681515287008,2.918924879865184
195,-0.45103636040876466,-5.449143776582083
196,-0.3539716713125573,-4.935648456240458
197,-0.4320257101542878,-5.500828925616964
198,0.26030500661397005,-0.43538637746634434
199,1.0031694634692088,7.466915401169011
200,-1.2859620658457316,-13.896077061555378
201,0.14504450295274876,-1.6635759595610713
202,0.14798794418684197,-1.0006030039048717
203,0.2662616846755994,1.134241195789174
204,0.48747072393890895,1.2107340725600133
205,0.44669606990134053,1.3746019529287987
206,0.37080335638944056,-0.12817315397730722
207,1.0023936065595271,5.821070419033133
208,0.2505507214395735,-1.6582726104694616
209,0.817282953416791,5.026317171575162
210,3.0601480353531465,24.19181210435693
211,1.2574018422315385,11.184374306527346
212,1.1214745935103692,7.454302973143338
213,1.4188736080636835,9.778222652516082
214,0.7919970584711816,3.799823638435061
215,-1.4904036612258413,-14.943897414310989
216,0.5261851758361036,4.137155494870806
217,2.6820370920493066,21.933377936173095
218,-1.5048403544154354,-14.923814696368622
219,-0.1267682529325903,-2.97633988075182
220,0.4290709253669947,1.1844611168055836
221,0.61661863123722,5.406773241730576
222,-0.5998607876157287,-8.895141756372077
223,0.6453713737388805,3.285880185746804
224,1.4889851893774815,10.964191349109907
225,0.8632600619984915,5.464585376305764
226,-0.7140022324820197,-9.353233635860827
227,-0.5567270849833956,-5.275478261795156
228,-0.9577400067078334,-10.916681948815102
229,-0.0593871923205389,-1.7547699692647072
230,-0.572548692571322,-8.439413241181844
231,-1.6203708127818073,-16.44626994110904
232,0.2570131212401785,-0.5531238447078499
233,-1.3969963209717053,-13.940272514629946
234,0.4043013037799433,2.3301486011036
235,-0.21440316884013633,-2.378281313074555
236,1.1179667655251202,5.928821667114828
237,-1.3486763987055546,-13.240078800462136
238,1.245231496980516,10.917143426061205
239,-1.3064535393226897,-13.465313586201484
240,-0.3072849083581754,-5.4366945569719505
241,-2.5319664118974896,-24.12694605305307
242,-0.9658854595119994,-12.076437948140182
243,-0.7300142115122003,-9.12621797966731
